Bin,Number of Images,Number of Sections,Number of Sentences,Number of Words,Number of References,Subjectivity,Polarity,PagesViews,Revisions
Good,4,7,58,1443,21,0.381645726,0.062157287,1502,8
Good,4,3,47,1121,21,0.272954988,0.065116516,3986,-1
Good,4,5,56,1291,34,0.329849928,-0.004242594,1464,3
Good,2,4,61,1567,13,0.344939634,0.052305435,1511,3
Good,11,4,40,1151,48,0.342716158,0.150747923,11257,24
Good,7,8,85,2000,46,0.406031006,0.058463758,4646,5
Good,7,5,34,698,26,0.43219697,0.126742424,3098,1
Good,3,8,76,1568,28,0.380382462,0.112445887,845,15
Good,10,6,128,3332,64,0.429208754,0.168769749,112127,21
Good,9,6,90,1993,22,0.406047811,0.119180904,4849,6
Good,11,8,186,4601,74,0.385356535,0.076689285,8033,6
Good,6,7,35,815,11,0.317212826,0.133826638,1815,6
Good,8,5,30,703,7,0.291808015,0.116790962,4338,9
Good,6,5,20,647,5,0.391647214,0.089036726,10562,5
Good,5,8,147,2837,50,0.368731269,0.078070541,2409,-1
Good,4,5,62,1471,39,0.315678095,0.032686361,2344,1
Good,23,6,92,1818,17,0.366515941,0.101149082,10644,20
Good,17,7,94,2611,17,0.365033123,0.041379448,18613,12
Good,1,4,34,885,18,0.37164371,0.080749049,3258,45
Good,12,8,57,1374,31,0.385488414,0.080897504,4479,4
Good,7,5,110,2212,15,0.355472287,0.114157559,2409,3
Good,9,7,117,2614,23,0.338137511,0.09377294,40314,3
Good,12,8,150,2936,38,0.320163047,0.046031155,6749,-1
Good,0,6,97,2347,65,0.377215619,0.084543858,14411,11
Good,5,5,30,837,12,0.22939345,0.084743231,1373,1
Good,12,9,179,5849,131,0.395932233,0.096411804,455311,189
Good,7,8,47,1110,23,0.307355006,0.07483572,16940,13
Good,75,12,213,4880,37,0.381100651,0.13095384,10890,6
Good,6,6,53,1546,62,0.390634632,0.050209235,2791,41
Good,6,7,89,1719,19,0.450114009,0.135133835,3871,7
Good,31,9,211,4727,61,0.377922055,0.059402715,170444,53
Good,6,5,45,1058,35,0.440319651,0.025554654,1869,11
Good,14,8,117,2080,44,0.305259465,0.033120035,98351,21
Good,4,4,43,802,18,0.392700348,0.089500581,1531,3
Good,45,6,71,1810,14,0.305532291,0.075163332,11582,3
Good,1,4,26,580,21,0.402859421,0.130348599,702,2
Good,10,6,72,1910,12,0.398086349,0.02709746,6221,2
Good,4,7,104,2345,56,0.405129806,0.09929593,3449,1
Good,6,6,98,2302,60,0.374298819,0.058053494,4269,20
Good,5,6,69,1550,12,0.304774987,0.028676086,Not Available,-1
Good,11,6,153,2906,69,0.375671479,0.0586123,877,3
Good,13,6,87,2346,49,0.256448159,0.111619956,Not Available,107
Good,18,7,99,2010,27,0.340881653,0.065830697,Not Available,4
Good,9,5,99,2305,67,0.297269969,0.057548171,5316,8
Good,10,9,131,2730,49,0.352310548,0.050677163,56018,14
Good,10,7,105,2309,46,0.402307737,0.140559211,4253,4
Good,9,5,68,1743,36,0.350429194,0.138805373,Not Available,-1
Good,3,4,52,1016,10,0.313854016,0.105786837,2819,3
Good,4,5,66,1538,22,0.326095704,0.087852934,29788,13
Good,2,3,85,1559,41,0.347372607,0.03395791,1010,11
Good,3,6,51,1302,15,0.344191919,0.003882576,2211,-1
Good,7,6,99,1980,42,0.351713891,0.086580694,658,-1
Good,6,6,39,818,22,0.37063902,0.129276122,7916,11
Good,25,6,57,2179,33,0.355796852,0.131540811,21372,32
Good,2,4,36,917,15,0.314414163,0.080140146,591,2
Good,44,9,192,5059,113,0.395115532,0.063080607,55491,303
Good,4,4,51,1379,14,0.406314443,0.127423914,2550,-1
Good,5,6,50,1320,27,0.301109091,0.071577489,7828,2
Good,2,3,49,1365,26,0.293823954,0.081987133,4551,3
Good,3,5,69,1704,20,0.410142551,0.172009598,3025,3
Good,7,3,45,1050,26,0.379424102,0.041195286,34703,18
Good,13,9,128,3487,77,0.397052433,0.1201223,24679,13
Good,13,6,279,6562,82,0.384993163,0.006977206,3159,7
Good,2,5,33,753,12,0.307068452,0.067708333,2032,1
Good,12,6,128,2874,57,0.406870405,0.038641074,2509,-1
Good,3,5,30,675,9,0.4079806,0.151532187,1185,2
Good,6,5,37,793,12,0.327536797,0.081056277,851,20
Good,3,5,24,487,12,0.243030303,-0.013049242,4206,3
Good,5,7,35,848,21,0.378888889,0.003504595,3842,16
Good,15,6,105,3537,60,0.363287477,0.106515486,3596,7
Good,9,9,32,742,19,0.438194444,0.090104167,3436,1
Good,4,9,105,2512,54,0.387484979,0.106923856,16044,14
Good,6,9,79,1769,23,0.408699371,0.111836344,3860,112
Good,5,5,58,1313,33,0.399579125,0.070809951,413,-1
Good,10,8,82,1562,13,0.418461569,0.134971196,1351,6
Good,2,5,66,1471,35,0.374642169,0.084274476,6490,2
Good,2,5,51,1092,5,0.388058019,0.08847693,496,1
Good,3,3,48,1175,15,0.356861917,0.060464478,1053,4
Good,4,5,108,2396,54,0.353853793,0.071672839,2522,85
Good,1,7,138,3060,25,0.365307465,-0.013767136,17693,3
Good,10,7,85,1903,46,0.433287385,0.010796784,12914,12
Good,7,6,84,1937,28,0.354677483,0.092431117,4198,2
Good,8,4,57,1793,29,0.450432842,0.093463174,88190,10
Good,24,6,369,9384,253,0.376104775,0.030319254,1827282,128
Good,9,8,48,1312,12,0.397519489,0.05298026,48689,6
Good,11,6,66,1704,17,0.354991013,0.108243854,7458,3
Good,7,5,49,1333,17,0.27083345,0.042123307,613,1
Good,5,8,69,1458,11,0.286513573,0.084705312,1600,3
Good,9,5,45,1127,12,0.388904703,0.082437882,6028,6
Good,4,5,56,1325,14,0.399429664,0.072520069,1126,1
Good,3,4,63,1067,15,0.290919913,0.06521645,9660,7
Good,5,6,49,1652,25,0.37380225,0.146466007,2291,-1
Good,5,6,48,1365,15,0.372977426,0.025113365,3227,135
Good,15,5,75,1700,26,0.456097999,0.125588023,1896,-1
Good,6,5,40,911,24,0.339224455,0.036234991,10068,23
Good,11,7,93,2526,21,0.404449097,0.083205628,94576,10
Good,9,9,91,2910,54,0.350364378,0.073415549,38462,7
Good,7,6,43,1202,23,0.374085544,0.076851019,5021,13
Good,10,6,51,1328,20,0.391669306,0.112309946,3517,5
Good,9,5,73,1913,50,0.411824669,0.132899129,6200,1
Good,19,6,195,5190,94,0.394385496,0.10166071,121427,29
Good,6,7,107,2720,19,0.412279209,0.094513444,18034,-1
Good,1,4,71,1702,26,0.443736874,0.131825683,12305,4
Good,11,7,103,2944,76,0.449800789,0.133145285,3019,12
Good,8,7,87,1865,13,0.456072202,0.061702613,898,4
Good,5,7,68,1415,24,0.442392427,0.11205393,7507,5
Good,18,6,159,4333,56,0.475435965,0.110936419,164524,28
Good,10,5,67,1853,18,0.399172365,0.104445464,12770,13
Good,7,4,133,2579,47,0.350241917,0.082052455,4228,3
Good,1,5,89,2259,30,0.319906749,0.041486539,3554,-1
Good,2,6,27,618,4,0.463014253,0.160544218,290,4
Good,3,7,39,1013,14,0.290781767,0.020375286,8915,6
Good,17,12,135,2906,61,0.425051361,0.119465903,2998,10
Good,4,6,33,831,29,0.262805854,0.050738754,6088,27
Good,8,5,53,1346,23,0.246580087,0.00815974,2880,2
Good,7,6,53,1242,20,0.367611833,0.058235931,20736,4
Good,10,9,111,2687,17,0.410199628,-0.012706214,7851,4
Good,9,8,53,1154,11,0.361585213,0.083934837,11444,3
Good,6,6,112,2964,39,0.330544712,0.016130728,6279,2
Good,9,10,114,3053,30,0.319234408,0.092188632,3848,7
Good,20,4,178,4356,67,0.38124994,0.107686297,3810,3
Good,8,7,81,1975,30,0.313194136,0.064880424,8248,5
Good,1,5,66,1450,20,0.392001117,0.038104664,5729,1
Good,1,4,19,428,10,0.365917108,0.038053151,78347,146
Good,1,3,27,673,17,0.326542771,0.046521859,6222,19
Good,28,6,287,7640,156,0.397426258,0.127836344,44664,28
Good,2,4,24,577,18,0.407909644,0.189049691,1120,7
Good,3,4,36,909,18,0.41334114,0.106857923,2093,3
Good,2,6,31,825,16,0.314939309,0.059593838,6029,-1
Good,9,6,85,2107,38,0.42210912,0.192032006,6776,3
Good,18,6,37,857,12,0.338491482,0.060888842,31696,3
Good,6,7,87,1946,28,0.366520727,0.064394349,2728,53
Good,5,6,54,1030,8,0.455779221,0.117012987,799,3
Good,4,5,52,1152,7,0.289968975,0.095140693,2753,-1
Good,25,7,61,1585,38,0.466962984,0.14825356,117524,31
Good,9,8,61,1359,17,0.440165486,0.167630165,39658,10
Good,5,5,56,1209,37,0.375765652,0.129916974,10801,12
Good,8,3,107,2572,47,0.346985352,0.089886738,1102,2
Good,12,6,57,1270,23,0.380083072,0.108188776,2451,1
Good,15,5,46,1118,31,0.411969057,0.028382771,375947,70
Good,6,6,84,2024,16,0.299658205,0.04517257,6477,204
Good,4,7,67,1310,26,0.339310578,0.077426851,2831,1
Good,2,5,77,1628,18,0.354132997,0.108156566,2165,-1
Good,3,9,81,2028,34,0.408410558,0.120972375,1704,1
Good,4,4,63,1590,19,0.342432384,0.048176854,761,-1
Good,10,10,124,2767,51,0.367054473,0.090774986,15387,27
Good,3,7,42,851,12,0.387425044,0.092138448,221,6
Good,2,5,25,529,4,0.337042125,0.041620879,337,2
Good,6,5,101,2329,13,0.321644978,0.104736674,3703,3
Good,22,6,149,3634,87,0.386331235,0.12726333,78022,290
Good,9,8,73,1548,20,0.298151685,0.037250127,219,4
Good,2,4,41,832,20,0.27393648,0.023557264,1415,-1
Good,9,9,123,3226,75,0.395438148,0.095509068,21506,5
Good,4,5,39,776,13,0.316826923,0.046634615,3485,1
Good,11,9,120,3232,76,0.374629668,0.090010396,66468,24
Good,4,4,44,1268,31,0.459699261,0.133789508,1187,1
Good,9,6,52,1676,36,0.396046886,0.113517109,29150,6
Good,34,8,182,4619,87,0.3500413,0.067331629,22942,24
Good,15,10,62,1695,24,0.364335758,0.093910303,13567,1
Good,3,4,28,691,19,0.350663781,0.147036436,2163,2
Good,3,7,23,636,15,0.367246377,0.009927536,1170,-1
Good,6,7,67,1593,40,0.413893335,0.145147236,4493,19
Good,9,10,119,2626,85,0.392607118,0.11901469,5635,97
Good,17,7,137,2929,28,0.383749379,0.045150428,4852,7
Good,7,7,123,2138,43,0.39140559,0.114337021,3610,2
Good,9,8,135,3747,30,0.379697432,0.067764597,2624,1
Good,1,3,23,572,16,0.280731271,0.014218224,1347,15
Good,3,4,31,691,22,0.219581686,0.041254941,684,3
Good,2,6,37,1043,18,0.314811739,0.090836102,7352,5
Good,5,6,45,1518,60,0.440285696,0.154909077,2932,19
Good,4,5,36,923,13,0.407203213,0.142851593,2295,18
Good,1,6,46,845,14,0.284206774,0.022722816,1223,2
Good,5,6,59,1367,21,0.349198388,0.027749664,1021,3
Good,6,8,47,997,7,0.324216259,0.087485092,368,-1
Good,4,5,37,984,18,0.29055326,0.080685098,624,10
Good,6,5,57,1275,31,0.305873016,0.08276455,3067,2
Good,7,3,67,1519,30,0.348532684,0.117999567,3338,1
Good,8,6,75,1677,9,0.29100562,0.101574238,2003,5
Good,11,9,179,3755,32,0.318034366,0.087736958,4692,6
Good,37,11,180,4037,67,0.463652461,0.070347414,3190657,90
Good,16,10,231,4459,82,0.373176832,0.044328772,112857,15
Good,24,11,118,2562,98,0.340948258,0.062002873,31169,74
Good,13,14,156,4182,106,0.341002943,0.054679937,326370,100
Good,2,4,51,1100,19,0.301063686,0.032951994,533,1
Good,2,6,63,1574,24,0.364392571,0.077386053,55973,9
Good,9,5,42,1029,18,0.36349915,0.137276786,Not Available,16
Good,5,5,34,663,11,0.30116144,0.010162602,1264,79
Good,6,6,43,1061,22,0.362032828,0.060905483,1169,1
Good,8,6,105,2582,57,0.354197353,0.104440376,8358,87
Good,3,5,24,663,13,0.418516506,0.013514592,28134,1
Good,3,6,29,498,12,0.264529915,0.012509713,1447,1
Good,21,9,107,2430,38,0.384041928,0.091894702,181233,27
Good,6,8,119,3224,14,0.411452697,0.031231479,2912,4
Good,8,6,80,2422,72,0.369774418,0.086399486,75070,31
Good,3,5,28,540,15,0.31328125,0.1140625,1136,4
Good,2,4,43,1012,11,0.270492984,0.063833035,2409,2
Good,16,9,208,5150,91,0.388061918,0.109241723,32267,10
Good,4,5,75,1779,20,0.373876937,0.120492052,10525,3
Good,5,5,40,1007,17,0.42922247,0.133882068,11421,138
Good,2,5,54,1254,20,0.302348348,0.074561346,3123,1
Good,6,6,149,3292,6,0.385218257,0.107074348,1284,4
Good,3,4,89,1937,9,0.362186737,0.058253855,2670,1
Good,5,5,91,2099,59,0.363475925,0.125977823,2325,4
Good,10,7,167,3845,40,0.254080188,0.073093417,853,9
Good,8,7,48,1505,17,0.401628187,0.070633348,14218,12
Good,5,6,68,1708,42,0.348350976,0.077790896,Not Available,-1
Good,7,5,37,862,16,0.382407407,0.137654321,4319,2
Good,8,6,81,2308,8,0.38363884,0.101527596,3713,8
Good,26,10,148,4300,49,0.365618272,0.0952932,10121,6
Regular,0,5,7,150,9,0.354545455,0.004545455,5831,2
Regular,4,5,4,76,3,0.479166667,0.083333333,251,1
Regular,3,0,7,138,5,0.356349206,0.088492063,1008,4
Regular,1,6,21,748,14,0.379049459,0.106039721,20900,7
Regular,0,0,22,660,0,0.373527285,0.031695057,16554,13
Regular,0,0,3,84,0,0.033333333,0,347,2
Regular,1,0,6,141,2,0.282481061,0.080681818,1500,1
Regular,1,5,15,292,5,0.450802988,0.036227824,705,1
Regular,2,0,6,123,4,0.02,0,4194,3
Regular,0,0,5,35,3,0.4625,0.225,291,-1
Regular,0,4,10,144,2,0.242784993,0.07521645,581,9
Regular,1,0,7,213,3,0.459943182,0.176420455,1934,8
Regular,0,5,2,28,0,0,0,89615,81
Regular,3,0,3,69,0,0.05,0,913,3
Regular,0,4,10,312,0,0.444603175,0.022936508,1984,2
Regular,2,8,24,531,11,0.409402714,0.04026676,2009,2
Regular,0,7,6,206,1,0.201717172,0.08040404,1346,2
Regular,2,0,4,131,3,0.12,0,262,2
Regular,0,0,3,16,1,0,0,101,-1
Regular,1,0,1,5,0,0,0,261,-1
Regular,1,0,7,191,4,0.197619048,0.055952381,10603,-1
Regular,1,0,15,238,3,0.285087719,-0.100219298,373,-1
Regular,1,0,6,296,0,0.315064103,0.058653846,5016,5
Regular,0,7,27,627,17,0.437390791,0.069190279,1889,3
Regular,4,0,3,72,1,0.277619048,0.231428571,1445,-1
Regular,1,6,35,788,20,0.388570307,0.053569324,163643,67
Regular,3,0,6,141,0,0.390432099,0.199382716,383,-1
Regular,1,9,16,390,10,0.260606061,0.128787879,598,1
Regular,1,4,22,601,1,0.363871367,0.022385591,13532,-1
Regular,0,0,3,19,1,0,0,97,1
Regular,1,0,3,49,8,0.55462963,0.048148148,463,3
Regular,1,0,4,145,0,0.32534965,0.06048951,1114,3
Regular,3,6,50,1380,5,0.435068789,0.049972657,62023,8
Regular,0,0,12,291,8,0.329583333,0.100984848,194,-1
Regular,2,8,14,479,5,0.583522727,0.122916667,25474,3
Regular,36,6,4,206,3,0.238157895,0.084210526,2335,4
Regular,1,0,14,243,4,0.546198157,0.24562212,11134,4
Regular,1,5,20,514,8,0.470555556,0.17412037,826,2
Regular,3,0,8,128,4,0.302777778,0.020833333,335,-1
Regular,0,0,13,188,11,0.227777778,0.033333333,327,13
Regular,2,0,1,20,0,0.375,0,130,-1
Regular,0,0,19,400,3,0.356160506,0.151813704,2255,1
Regular,1,6,9,115,2,0.299166667,0.015,656,-1
Regular,1,0,3,49,8,0.55462963,0.048148148,463,3
Regular,4,6,6,99,2,0.15,-0.05,283,2
Regular,6,0,8,139,2,0.235606061,0.045454545,430,-1
Regular,0,0,2,12,0,0.5,0.5,663,3
Regular,2,0,3,39,2,0.25,0.05,1546,3
Regular,0,5,13,316,13,0.31577135,0.06082989,493,2
Regular,0,2,5,142,0,0.196153846,0.066666667,325,-1
Regular,0,0,18,484,6,0.461776402,0.205109232,885,3
Regular,1,0,22,601,4,0.528492063,0.140555556,22016,7
Regular,0,5,17,344,10,0.416145833,0.0171875,1861,5
Regular,1,4,7,306,0,0.154571429,-0.002857143,5269,1
Regular,1,0,13,194,4,0.406596639,0.032254902,753,1
Regular,0,5,23,579,3,0.391550926,0.044102483,562,-1
Regular,2,4,12,193,3,0.287857143,0.105,321,1
Regular,1,0,1,6,0,0.54,0.16,116,1
Regular,1,0,4,26,2,0.95,0.6,78,1
Regular,0,3,2,46,0,1,0,263,-1
Regular,3,4,9,203,6,0.286363636,0.155578512,4580,1
Regular,2,0,6,137,3,0.393333333,0.299166667,4188,2
Regular,3,0,2,17,2,0.454545455,0.136363636,455,2
Regular,2,0,4,51,1,0.383333333,0.1,824,1
Regular,1,4,11,327,2,0.347619048,0.01547619,15323,11
Regular,7,9,35,889,13,0.261461676,0.073654189,7005,16
Regular,9,8,25,908,5,0.330516137,0.063298666,1972,-1
Regular,0,5,13,316,13,0.31577135,0.06082989,493,2
Regular,1,0,1,25,0,0.466666667,0.033333333,354,-1
Regular,2,6,24,695,7,0.258069572,0.075222068,6484,6
Regular,0,5,17,272,10,0.287719298,0.076973684,3158,1
Regular,1,0,10,250,5,0.429920635,0.01968254,534,1
Regular,2,0,5,117,0,0.160714286,0.035714286,11514,4
Regular,1,0,1,5,0,0,0,39,-1
Regular,7,5,18,435,0,0.190977444,0.031892231,2492,-1
Regular,4,4,10,191,0,0.354789272,0.140756705,2948,1
Regular,7,11,40,1515,5,0.391885354,0.007631962,201123,16
Regular,7,2,25,759,36,0.305284553,0.146631823,853,4
Regular,4,6,6,99,2,0.15,-0.05,283,2
Regular,0,0,2,20,0,0,0,2451,19
Regular,1,0,1,6,0,0,0,458,-1
Regular,0,6,1,38,36,0.166666667,0.083333333,12792,13
Regular,1,4,33,1125,2,0.394063714,0.121368076,1112,3
Regular,2,4,19,431,2,0.210964912,0.021491228,866,1
Regular,4,0,4,58,2,0,0,459,1
Regular,6,10,35,824,18,0.342888223,-0.00991009,25924,6
Regular,6,7,92,2265,25,0.335964116,0.107353635,10417,20
Regular,1,8,3,52,0,0.53,-0.01,596,-1
Regular,2,0,3,53,1,0,0,927,1
Regular,0,4,5,152,3,0.329166667,0.15625,1371,4
Regular,5,6,20,525,0,0.367266314,0.134197531,1125,4
Regular,3,0,2,36,1,0.4,-0.2,307,-1
Regular,1,0,14,419,3,0.150698052,0.054334416,1945,8
Regular,2,0,4,33,1,0.25,0,1144,3
Regular,2,2,37,974,12,0.371910656,0.092012276,2570,-1
Regular,2,0,3,39,2,0.125,0,113,-1
Regular,1,0,1,10,0,0,0,511,-1
Regular,0,0,2,10,0,0.5,0.5,Not Available,1
Regular,1,0,3,23,1,0.214285714,-0.071428571,166,-1
Regular,4,8,41,932,0,0.293287741,0.051329787,4534,6
Regular,1,0,3,39,5,0.6625,0.0125,291,3
Regular,1,0,1,22,0,0.2,0.175,792,-1
Regular,0,4,5,112,0,0.219047619,-0.011904762,797,-1
Regular,2,6,19,504,9,0.367599285,0.106198005,294446,19
Regular,5,5,25,711,2,0.410167514,0.153961745,Not Available,4
Regular,1,0,1,5,0,0,0,39,-1
Regular,1,0,1,4,0,0,0,1059,-1
Regular,1,5,55,1572,28,0.355761317,0.1443429,94998,17
Regular,1,0,1,10,0,0,0,20873,9
Regular,1,0,1,11,0,0,0,65,-1
Regular,10,8,23,794,11,0.327044895,0.066090875,Not Available,19
Regular,0,6,6,170,2,0.4375,0.194166667,699,-1
Regular,7,5,18,435,0,0.190977444,0.031892231,2492,-1
Regular,3,0,8,149,7,0.339160839,0.147902098,233,3
Regular,0,4,15,292,7,0.277069805,0.059415584,1207,5
Regular,5,0,2,44,0,0.194444444,0.083333333,821,1
Regular,3,0,9,181,4,0.253208556,0.088903743,3555,7
Regular,2,0,3,53,1,0,0,927,1
Regular,0,5,54,1351,13,0.40710819,0.093204314,11205,24
Regular,2,0,4,51,1,0.383333333,0.1,824,1
Regular,1,6,48,921,22,0.316815152,0.059154545,6757,6
Regular,1,0,0,0,0,0,0,297,-1
Regular,1,0,2,37,0,0.033333333,0,66,-1
Regular,0,7,37,1200,0,0.284494294,0.121381838,2579,16
Regular,2,8,24,531,11,0.409402714,0.04026676,2009,2
Regular,0,0,8,218,4,0.12962963,0.111111111,1080,1
Regular,3,0,9,205,0,0.317845118,0.07979798,228,-1
Regular,1,0,1,14,0,0.354166667,0.0625,1688,1
Regular,3,0,7,64,2,0.7,0.05,499,-1
Regular,0,4,15,292,7,0.277069805,0.059415584,1207,5
Regular,0,5,7,85,4,0.582142857,0.253571429,18751,9
Regular,2,0,7,125,6,0.188888889,0.041666667,2343,2
Regular,2,4,8,233,0,0.460648148,0.111111111,4706,1
Regular,3,0,10,273,12,0.302222222,0.061666667,313,1
Regular,0,3,29,780,7,0.453250689,0.068278237,2627,2
Regular,2,0,10,186,5,0.308608059,-0.029761905,307,1
Regular,1,0,1,4,0,0.6875,-0.3125,182,1
Regular,2,0,3,86,1,0.066666667,0,61,2
Regular,3,0,10,273,12,0.302222222,0.061666667,313,1
Regular,2,0,7,149,5,0.271794872,-0.020512821,274,-1
Regular,11,10,78,2365,7,0.346061334,0.072486433,31470,24
Regular,1,0,3,45,0,0,0.05,1597,-1
Regular,1,4,23,630,3,0.341359701,0.071245573,2801,5
Regular,7,11,40,1515,5,0.391885354,0.007631962,201123,16
Regular,0,0,12,272,4,0.272727273,0.059090909,3137,2
Regular,1,0,2,15,5,0,0,394,-1
Regular,4,5,10,238,3,0.381322314,0.104214876,2167,5
Regular,5,8,29,973,25,0.234517797,0.034773329,32177,48
Regular,0,3,2,44,0,0.35,-0.05,306,4
Regular,1,0,4,26,2,0.95,0.6,78,1
Regular,2,0,4,77,1,0.5,0.5,Not Available,3
Regular,0,0,3,30,1,0,0,457,-1
Regular,0,5,7,150,9,0.354545455,0.004545455,5831,2
Regular,0,6,11,255,1,0.437535014,0.210644258,2523,18
Regular,4,6,267,7331,96,0.414488733,0.090695912,300370,36
Regular,1,3,14,518,0,0.434755245,-0.117214452,679,-1
Regular,4,0,24,396,7,0.369047619,0.152579365,394,2
Regular,2,0,2,24,0,0.7,0,198,2
Regular,2,4,12,193,3,0.287857143,0.105,321,1
Regular,1,4,4,34,2,0.25,0.25,1078,5
Regular,2,4,9,203,1,0.458854167,0.045833333,848,1
Regular,4,5,11,216,1,0.341666667,0.073611111,2757,5
Regular,2,0,3,44,2,0,0,112,-1
Regular,4,0,12,270,1,0.249324009,0.022703963,4620,1
Regular,0,0,4,84,3,0.126666667,0.05,540,1
Regular,2,5,6,134,2,0.269897959,-0.028061224,202,-1
Regular,6,7,48,1003,12,0.284301627,0.056420765,3058,8
Regular,1,0,1,18,0,0.166666667,0,5319,-1
Regular,1,4,17,435,11,0.274285714,0.117142857,2478,-1
Regular,0,5,4,92,0,0.8,-0.15,7290,2
Regular,0,0,5,153,6,0.252380952,-0.005952381,28993,1
Regular,4,5,35,924,20,0.408333333,-0.08,2822,9
Regular,0,0,2,27,2,0,0,124,1
Regular,1,0,13,186,3,0.316666667,0.01375,343,-1
Regular,0,0,15,375,1,0.408304008,0.130356794,6948,-1
Regular,1,0,5,92,4,0.3,0.076666667,645,4
Regular,1,0,6,131,10,0.371693122,0.204365079,1719,-1
Regular,1,0,1,31,0,0.325,0.15,365,-1
Regular,8,0,2,52,0,0.225,0.020833333,2446,14
Regular,2,0,2,22,0,0,0,270,-1
Regular,1,0,1,5,0,0,0,140,1
Regular,1,0,17,525,0,0.417714286,0.051174603,58132,22
Regular,1,0,5,132,1,0.468333333,0.1725,391,3
Regular,7,9,35,889,13,0.261461676,0.073654189,7005,16
Regular,20,0,4,90,7,0.133333333,0.033333333,745,3
Regular,0,0,15,147,2,0.441818182,0.174545455,712,-1
Regular,0,4,16,320,7,0.323358586,0.146338384,44944,36
Regular,2,6,35,640,12,0.238095238,0.070779221,2641,24
Regular,0,4,19,417,3,0.472839506,0.033024691,1449,7
Regular,5,4,8,130,6,0.472222222,-0.15625,601,1
Regular,1,0,1,5,0,0,0,200,1
Regular,3,4,50,1172,1,0.417754713,0.055950577,747,1
Regular,7,5,2,66,2,0.367460317,-0.063392857,1980,1
Regular,2,3,10,183,1,0.371587302,0.024126984,1803,-1
Regular,1,8,3,210,0,0.540584416,0.229675325,404,-1
Regular,1,5,13,444,0,0.337076991,0.191377834,2507,1
Regular,0,0,19,400,3,0.356160506,0.151813704,2255,1
Regular,2,0,6,115,7,0.033333333,0,342,21
Regular,2,0,6,115,7,0.033333333,0,342,21
Regular,3,0,7,182,1,0.262362637,0.071230159,554,-1
Regular,1,0,11,222,10,0.348232323,0.116414141,5260,2
Regular,6,7,48,1003,12,0.284301627,0.056420765,3058,8
Regular,2,5,6,147,8,0.33974359,0.125641026,802,4
Regular,4,7,14,446,8,0.379204359,0.068922227,2840,5
Regular,1,0,34,722,11,0.378427128,0.364465799,718,-1
Regular,2,0,2,20,2,0,0,986,1
Regular,2,10,69,1841,37,0.398759655,0.108132799,33054,44
Regular,1,0,5,100,1,0.264285714,0.04047619,2262,5
Regular,1,0,7,213,3,0.459943182,0.176420455,1934,8
Regular,0,0,7,82,4,0,0,83,-1
Regular,0,0,2,27,2,0,0,124,1
Regular,1,6,15,345,14,0.342499278,0.107551948,3538,3
Regular,0,5,68,2012,21,0.395990654,0.112616109,1744,1
Regular,2,0,4,39,1,0,0,701,2
Regular,1,5,17,406,5,0.261100132,0.03698946,1046,3
Regular,14,4,1,33,1,0.4,0,5489,4
Regular,0,0,8,119,6,0.490909091,0.159090909,258,3
Regular,1,0,6,119,2,0.514049587,0.140805785,5316,1
Regular,1,0,4,59,2,0.411111111,-0.183333333,156,-1
Regular,1,0,1,5,0,0,0,395,-1
Regular,3,0,2,15,1,0,0,706,1
Regular,1,0,3,47,0,0,0,862,-1
Regular,1,0,1,5,0,0,0,211,-1
Regular,9,8,25,908,5,0.330516137,0.063298666,1972,-1
Regular,2,6,50,964,2,0.382272727,0.048945707,38704,10
Regular,4,0,1,19,0,0,0,532,1
Regular,5,5,25,711,2,0.410167514,0.153961745,2558,4
Regular,3,0,12,286,3,0.402154195,0.051077098,1901,-1
Regular,5,4,1,42,0,0,0,332,-1
Regular,1,4,10,204,3,0.3525,0.05,41785,27
Regular,0,3,2,44,0,0.35,-0.05,306,4
Regular,2,0,3,100,2,0.15,-0.05,641,1
Regular,4,0,1,57,0,0,0,613,-1
Regular,2,0,2,54,0,0.333333333,0.166666667,266,-1
Regular,1,0,3,78,0,0.619047619,0.383928571,3741,1
Regular,0,0,10,172,3,0.05,0,1945,7
Regular,0,0,3,19,1,0,0,96,-1
Regular,3,0,3,43,1,0.49040404,0.128787879,347,1
Regular,0,0,3,19,1,0,0,96,-1
Regular,0,7,5,217,24,0.532142857,0.128030303,1200,1
Regular,2,0,3,49,2,0.125,0,138,1
Regular,1,0,1,14,0,0.354166667,0.0625,1688,1
Regular,0,0,3,28,1,0.454545455,0.136363636,466,-1
Regular,6,8,103,2122,28,0.348028388,0.090753663,141288,12
Regular,1,4,19,376,13,0.199700789,0.09039343,1756,3
Regular,1,0,1,31,0,0.325,0.15,365,-1
Regular,1,0,3,43,0,0.4,0.1,231,-1
Regular,2,0,4,97,0,0.446666667,0.266666667,1970,-1
Regular,1,0,3,37,1,0,0,1050,2
Regular,0,0,17,368,4,0.303729604,0.164772727,770,4
Regular,3,0,5,127,0,0.212142857,0.073214286,1894,3
Regular,1,0,3,22,0,0,0,295,-1
Regular,7,0,2,19,2,0,0,445,5
Regular,0,5,54,1351,13,0.40710819,0.093204314,11205,24
Regular,2,5,15,295,2,0.261666667,0.043,80,6
Regular,4,6,28,886,12,0.230272109,0.03622449,9079,7
Regular,2,0,4,85,0,0.4375,0.09375,14530,2
Regular,1,6,18,389,7,0.393484848,-0.086565657,48783,7
